order_id,user_id,order_number,product_id
2342973,157028,22,22825
3159874,203486,13,16462
191127,128389,11,5322
1782120,101528,3,35106
3141183,35984,3,47008
2614612,38435,5,5077
9376,173664,1,14467
761050,77371,28,23029
2943956,87595,5,10246
1177358,146031,21,10070
803629,156200,8,47209
2732341,64252,3,27344
1955206,125285,7,14191
2766264,90671,4,10749
613550,52985,37,33572
563603,132703,1,42315
1636340,158849,33,27966
2781725,55793,8,43499
2263495,2824,5,29849
1778101,139235,36,38827
1699753,172387,1,2435
942747,90203,37,22115
1816106,21171,29,12576
1952452,189353,6,33214
2527766,153360,1,18202
3151025,43505,43,43352
48397,168538,2,20378
677252,175519,62,13198
612572,136821,5,18713
2663105,63815,5,30233
1578917,141149,30,30321
1026722,41311,35,33731
1700714,189971,8,48600
3215933,46878,7,31990
3172169,28475,25,48988
3326989,203296,2,35547
995385,70226,12,31334
253397,185692,46,21850
1169705,9071,5,42768
960020,64505,8,37687
82358,143442,5,9837
2553247,143037,69,27454
875957,51332,2,41950
1720273,19829,12,42265
2053334,82464,33,12409
1116270,114471,3,16965
666961,195775,27,14332
1663913,118357,8,11520
2662272,85348,12,10032
21652,12856,36,40724
2917277,181970,90,47144
2508699,144802,2,10199
2169211,108187,17,1577
1832220,175647,12,43961
2859672,48138,8,18708
2668940,97761,45,35004
1304196,147157,27,25947
1085788,151940,1,17284
2852684,163813,41,16732
2742283,187825,14,38310
690528,143368,28,28985
2325915,53996,10,8021
2107320,163696,19,13417
1047633,156964,57,44142
3410112,41142,23,38164
2784121,9029,2,8859
269385,22358,34,26738
102773,58843,93,22825
1074792,72307,34,28204
1206135,57703,12,27104
1450351,84462,54,30494
2878086,80232,63,35092
979179,47622,20,19660
1506063,197428,7,40706
3152028,67677,26,35221
1477606,6546,14,11974
2747555,41746,14,48186
2998249,131528,7,43483
1116347,45626,2,3990
165731,178325,25,31727
41675,79826,22,11140
1890476,199928,15,1071
1879355,166781,3,16589
3202442,15322,13,38662
2427800,102254,95,11448
3324077,188525,42,43534
37219,59200,19,12980
2696418,70594,10,11212
1992834,97620,15,47626
301085,134725,26,34407
665941,103433,17,11140
574590,137340,11,16953
2809366,75108,9,819
2446020,74297,17,30776
2959200,169731,9,7781
1016816,101868,2,46206
530834,178697,9,28842
2641875,130849,14,40174
3107519,398,12,22504
3233778,203173,15,7963
1567527,75485,10,25630
2946588,134607,4,49410
1979323,39019,32,17461
245333,43263,3,2326
602360,149542,13,27104
442770,26898,8,19677
1619437,142922,17,32156
1623735,28903,24,21006
2348325,76568,24,27729
1903213,171775,5,7978
250947,164289,3,2581
2562099,134177,41,39922
2586243,205652,5,46175
695530,110302,1,38928
830622,49057,7,45570
1373614,25987,4,3957
2783515,65746,3,30385
3295570,159293,4,17652
926279,147552,39,30489
839590,28427,42,24964
1658603,34402,13,46061
3066196,203178,4,5479
2993948,133342,6,12312
1934793,191968,15,17207
526009,203961,8,45007
3020633,15247,12,41950
3086790,88029,9,23165
2891087,151696,4,49683
2793895,74934,2,30953
386521,204811,26,27104
107894,144548,37,5785
2412981,74507,23,37417
1330163,205261,33,5450
3087870,185635,4,43902
2680211,200261,9,42768
817612,190812,2,13249
3386270,147831,4,41787
722274,139317,29,12456
2196721,166288,23,12136
15872,64749,18,48857
3068866,167452,7,28199
2369242,179460,10,45
1741440,67287,6,22395
2179717,47763,23,39469
1477715,61497,6,26312
1401690,93126,17,30461
60262,41746,12,44628
49181,193606,13,43073
1798812,104868,2,24852
3190486,21158,24,34584
1905617,15956,14,2361
2848443,161747,16,41658
48021,116641,4,5450
2784886,138801,46,27966
1023672,194596,12,18709
2441161,121192,6,39812
2943836,36112,9,47144
1808308,15130,21,43961
116212,126876,22,5785
578989,31184,27,27966
346136,81146,25,24852
2406065,12728,6,43961
2123261,97846,27,23516
294392,110506,2,5373
3303740,198429,19,254
3284967,198661,21,4595
972977,123291,9,5994
1536036,140395,54,32197
2530462,1038,13,8021
2891145,105320,33,47209
672621,60292,36,43692
2450746,119157,39,23177
2478520,120541,24,8277
2194214,146452,6,49023
637614,60245,19,15091
2377206,153726,37,34473
2643140,92370,44,39190
665033,198036,25,47734
57265,134774,5,31338
1568616,37380,18,19660
3036478,11454,20,21195
3063788,68174,3,20561
168652,137343,24,34465
196854,109550,55,15008
89629,8932,10,46029
1360617,88073,28,47468
2363959,203196,3,40706
2456744,173811,26,24852
2813410,120120,15,7076
305537,42242,18,42533
3150267,166441,7,45633
870683,123640,22,24184
550080,153902,16,39168
1334813,22736,2,45437
134002,69974,21,2390
3090200,33495,67,13176
692578,47502,10,47848
1406333,129200,9,14992
2935969,65580,6,17284
2829905,9710,16,43255
1244221,32609,2,29993
2791282,31788,6,18761
3169714,126067,17,23165
356731,197348,13,14084
3068899,118950,8,5077
719504,93586,4,8744
421224,164886,2,28058
157686,43781,31,48004
3133065,49420,12,21783
2123183,125264,7,28092
575971,69800,49,32177
2615574,12092,6,43183
2295434,57060,9,29370
3342847,129304,59,33000
2839555,103578,60,31960
2096253,174796,6,4605
614328,164471,27,2966
1007183,93014,1,24852
1004269,116974,2,32843
138633,193994,28,19057
2427069,101646,21,46820
2841915,43878,2,16613
342773,17596,11,46764
1709713,59325,20,45334
2486751,198023,27,35107
2099242,103607,5,21292
3222945,85653,11,30353
1159297,25174,9,49075
4966,164868,1,19002
472957,133052,42,24852
536517,194560,24,22849
2079670,6939,4,49235
2927977,65916,10,19019
2393897,201611,64,30703
35404,31310,53,36086
2016708,195399,21,169
1173079,193314,6,16291
1867222,90815,57,26620
1257643,160093,40,42585
567920,89903,1,28123
1063286,188734,95,1979
1008827,89166,5,17313
2124130,125955,5,9561
3241521,20255,11,18523
2936174,41525,14,43122
1868023,10336,5,22548
3089642,96264,1,27104
497534,152468,19,7350
2018864,21695,7,41606
380022,191334,99,6873
2390854,113344,27,48679
2715688,37570,15,4500
234151,58668,36,36865
2180594,178328,9,47766
2892370,75272,18,26032
1882586,14506,14,3384
1744032,62211,19,13740
680824,29404,2,27663
3187618,186747,68,39928
1016206,183650,2,32197
3168216,69052,67,45007
1444276,186345,31,20285
1016815,171044,17,15264
3095728,86546,5,35176
1177559,63773,1,24852
810797,197427,26,40571
265171,112188,7,22035
3149246,80500,12,43720
1875818,76511,1,30638
603407,191796,23,5876
1832895,30460,3,39024
2065374,78511,2,34321
932857,18318,41,45007
2516591,17752,9,9825
1447901,97634,3,28412
750909,167873,3,36685
9183,107179,28,9006
363490,152253,6,46359
100166,43819,46,6532
697155,37104,3,28458
2068220,3562,18,8518
570440,110916,40,3952
1106484,123920,10,11520
2568971,188534,82,24852
1882020,56625,6,27451
2877805,52472,26,7177
1391923,193654,7,19565
2996614,64644,2,48310
616460,182061,12,39462
35895,59140,44,28289
3187761,12906,37,4163
843540,28699,4,21195
2089738,53855,34,38291
606934,35097,31,20169
1026810,9227,12,21872
2049577,100714,13,28918
1149542,31789,13,27966
2351646,137644,10,41596
1001302,54259,56,46969
3375723,95729,13,24852
2629635,149971,10,47734
595397,110220,2,4697
1771279,198287,45,7628
2468782,152339,28,17038
2815677,130793,10,9755
2596426,104751,3,2067
793235,45998,8,15070
2687809,49203,1,16797
1167612,101321,1,27292
2510559,132872,11,15290
479516,100825,34,19887
1036374,28560,7,16350
1417187,25366,34,37999
3077464,144784,51,33845
758996,198182,7,47759
140965,138432,30,40706
1115946,30447,2,39534
1976379,118490,32,20114
392388,196227,39,1999
2809998,66626,5,16871
971244,37142,45,21868
3065111,128396,5,24852
1059112,145451,20,15017
678143,137075,7,37276
729773,90017,1,26319
1244578,27337,17,21553
1561531,202179,5,8277
1702127,133597,1,42598
2682853,50341,30,39812
3308305,179539,7,4317
2554754,3626,4,25946
3273244,163669,27,6046
1322524,56047,5,1317
2459993,133098,5,25630
303058,76074,2,4421
630250,134002,10,28990
820385,22420,14,26497
988487,59398,44,27156
2989913,112665,3,16616
2953397,193748,30,44683
1206683,17865,3,13780
2853874,6467,64,12745
1121261,130428,5,21263
1780429,12192,1,31992
1237208,64691,32,31717
2202939,147286,5,42265
3088231,110458,17,8490
269982,158006,2,17432
3174714,205179,37,8518
1242755,132735,5,21137
131211,117924,84,28199
1881768,137986,5,31040
3261220,27353,46,40910
2076934,149516,8,1160
2027873,194364,4,24852
1738734,83340,1,7948
3084868,56162,18,24713
2467853,11770,27,13939
2105084,155808,1,27086
2878677,188109,54,49075
2586000,58281,11,32271
171939,36479,60,18531
2517643,174006,1,31343
411303,160771,12,45588
3352411,199348,17,39475
302973,191820,46,7870
551787,194885,4,26604
1288961,104752,2,46047
1648924,125023,7,14517
1541220,142131,27,26209
2634026,28206,39,10473
2903575,199790,3,11136
737069,124103,24,31374
2554544,164417,47,38666
826604,118334,6,14992
3251638,124644,23,10251
1493121,165092,34,41177
2902088,91937,8,38200
1150820,39358,15,49075
1143850,10451,40,30191
1535302,43689,3,37033
3284776,124212,32,28781
465539,81434,2,46075
1597165,68986,3,21872
3330325,21268,1,46979
351738,176533,12,42697
325244,96325,7,46906
2425362,67671,11,2305
20981,1867,5,26497
2496763,94158,4,32478
791982,79117,11,36504
233605,145848,8,6274
69260,9015,2,16797
930288,93694,5,46979
1833590,142520,17,31584
2202298,92766,71,8277
857590,77026,11,1447
2556304,71791,3,48088
1069907,40405,1,45948
3284786,101807,1,1529
2619010,41707,1,27966
2432081,36912,18,29894
3230589,137379,55,34126
1339168,54,32,42364
1431930,12666,28,5450
1997195,82509,1,30489
2696424,806,4,5876
103170,123780,8,24852
1293118,10025,21,5463
1573156,80015,40,49517
2867818,119611,8,24338
206548,165016,3,24852
2487429,201444,47,42244
2849079,177207,11,9155
1340012,20122,2,24852
491302,182539,16,6482
606001,47022,2,49131
1419921,4229,90,2238
2908825,36335,5,14112
358912,182221,10,49191
2640056,56618,8,29015
3398489,96941,15,32190
662479,54750,8,21267
3346074,127481,18,38596
2792763,164748,10,36961
1511478,110159,13,5025
1814357,173574,3,33120
2901457,64017,10,40706
2963926,205262,14,34862
1814542,31601,6,36316
1472475,115033,6,20119
344801,108859,22,14541
2051549,204103,28,32338
160349,109555,13,49235
1232588,12446,15,25588
3284535,193692,1,24184
205959,118611,10,37496
2831298,201981,9,31683
1724945,90343,17,42240
1539797,13455,21,42719
1683651,171417,25,22825
2621961,17607,7,42383
709961,115320,19,5785
2416866,128480,2,34350
1546580,43659,34,10644
601008,1352,27,47780
3261606,137689,36,28123
1911521,52325,17,28066
1688996,80223,25,42768
85018,160812,19,13780
2135494,116856,4,23734
1542068,68975,24,6131
2266679,109467,17,43789
2041197,182132,16,39275
1743265,190965,8,45570
2307132,56287,9,25844
998027,103101,5,34969
2054034,198585,2,34024
825502,206196,1,27104
1972523,14343,18,35163
2854162,189022,18,12640
331395,29723,27,12206
629996,82544,9,2611
1775496,124662,27,12791
1751833,110552,11,41844
2258887,100301,16,38293
1674359,52378,1,10891
2946880,182475,16,27104
1406726,188659,63,41994
1352487,65827,35,3664
2084509,143550,35,1440
2868103,109911,14,5621
1498593,110498,12,1443
2384832,37445,19,13176
3303059,125222,9,44422
2699519,95724,3,21174
822325,49064,48,21174
81127,123677,28,29124
2600282,33780,20,44683
1352820,139855,4,34969
113581,145335,8,3661
4150,102427,3,48634
1493453,100700,15,42265
862216,155205,17,10385
2504587,92720,8,34230
2130368,31215,1,31805
1332552,16796,5,17284
425496,22719,5,47601
1658260,83665,37,46881
2893747,64763,5,16797
485878,10396,16,41950
2146056,182505,9,5933
544282,170426,6,13870
1007416,69143,3,4605
3144814,118600,18,19019
1247329,83069,46,35968
973360,95205,25,26709
2436913,190267,5,14129
2236055,55699,19,16797
3336028,110517,2,18926
1032098,84955,4,35851
345233,154977,5,19660
3000468,94585,19,9076
1430956,174839,5,4591
454325,205391,10,24850
1381440,93502,43,10908
2642989,11675,15,23821
236344,157260,58,30233
2522,15521,5,10749
1903935,92797,8,18288
896490,99525,20,17044
153854,176517,13,10957
2680787,32168,7,36216
551932,99396,2,40795
2492258,157633,21,46650
562585,104854,3,20947
125450,26136,4,45007
3402110,67481,48,7175
3335187,8944,28,24382
1460278,2841,3,42535
438523,148562,3,8112
851309,99756,10,39619
889826,15739,2,45965
1959159,132173,8,16797
2515845,118574,3,12872
2421039,188965,20,24184
1886194,120253,13,8676
2021537,159944,21,5258
1785636,74730,11,39409
2783298,148919,6,12658
1378703,155293,2,8518
19415,164896,1,13176
178933,153970,2,38944
2697554,190319,51,18599
785502,104353,20,35633
3176852,86773,54,2966
2699046,8023,2,9948
2162231,139500,18,11367
109753,85308,2,45185
1467481,70461,17,12341
956296,111739,43,14651
992614,62152,6,23537
113105,50568,15,47792
2451325,71693,8,38312
2385597,96216,56,26369
317936,79088,4,40711
3411064,99516,20,1618
1952763,128626,12,47141
1680059,52852,7,33129
2988391,134895,31,46979
2987889,62988,16,46485
1589272,58596,61,480
590079,109640,17,38374
684148,6621,3,47626
2704564,41389,9,22935
2168173,184666,3,4317
2856073,155105,7,29603
3266008,198564,16,40388
2581289,100725,33,17939
892317,100698,46,37508
636238,38169,11,5042
3245237,161828,10,45007
1088441,40753,3,22247
1116176,195727,10,4920
3019622,38171,20,2120
148302,173982,72,24184
2083573,104759,10,45763
219252,168692,1,24852
2060168,107513,21,43504
266090,31010,24,6069
3162747,149290,30,31683
3145072,128458,13,44142
1986687,168872,34,5876
1180110,112841,46,12791
2637040,134848,16,10732
539016,98046,12,7821
840895,27308,15,47766
826483,203721,13,21137
1401659,177927,19,44487
2222061,46708,34,21137
1909696,101005,17,3509
3112107,163363,23,23282
2711044,204603,1,23734
2180397,125977,33,13431
2489162,142523,1,3142
2681831,72706,5,2091
2950485,85757,21,22035
329853,198296,31,47672
1654671,28751,4,44142
1485062,18645,18,11782
977994,39505,3,31964
2546156,22236,15,14211
2827567,86824,1,37220
3258503,138219,30,18444
219123,191049,26,40338
2602892,188953,2,2728
2579923,4876,9,40604
564892,86209,4,742
2792478,103755,31,39877
394478,154407,21,14947
3176044,99347,5,14947
2172960,180353,12,26283
1599699,91396,58,13517
953521,166660,16,27845
1940059,197453,5,22149
1814894,172502,4,28199
3264830,13301,19,34050
1636772,177560,16,30756
3357226,118378,14,16611
481599,144825,3,3126
1267545,33967,39,46654
3100829,150011,4,11226
1379692,164245,4,27240
1070476,180757,10,42447
2281961,114846,15,17316
1837897,77410,4,21158
1169243,153744,10,26369
2654984,127238,45,24242
3189737,59161,26,38159
3077001,16311,15,22917
725240,152589,20,23049
2191318,181463,3,6340
808426,93903,2,5383
191145,201534,37,19057
551005,95982,6,38650
2928846,56548,13,24184
675660,104488,6,47209
766409,176924,24,13176
1097708,67603,8,7751
2961479,143443,27,48230
3336037,75565,27,15399
1197147,41883,8,500
38135,60061,7,13870
2437204,90216,13,28985
1595553,160299,8,26915
2705216,199327,41,45104
333569,3648,15,20842
2453040,73954,3,8174
1291962,169731,16,40982
3189209,36150,4,12206
3223344,4347,6,13176
1239374,22875,11,4210
1117874,143496,9,46138
3140876,2344,85,46979
80619,6600,14,40174
1970592,27498,35,4367
2110880,86109,24,23622
1238651,143675,10,35887
269818,121941,8,39057
352544,190126,40,28380
608858,52008,27,37357
1718596,146095,8,45806
824434,45469,4,47209
323825,99792,42,21162
815938,134328,6,43712
414102,40294,20,25659
102813,105154,3,1775
2594493,166059,4,25513
1385415,109704,18,39984
1811994,180667,2,12023
1991819,125204,27,32566
2246308,61426,5,14849
3078131,160193,4,41352
846176,76383,21,14651
3273542,169024,10,6178
2200412,104273,17,19982
895783,83855,19,29837
2107716,104952,31,204
857680,147068,13,49175
2274354,9437,87,49683
232021,136224,12,2806
2276918,73346,9,36695
3153676,2019,12,32679
1279179,145557,2,30850
1089250,41196,4,26756
1130212,63428,5,14111
1799758,61079,27,2450
765481,153634,38,23977
1551502,88135,2,33768
3371660,200698,6,31007
2264857,148398,17,35417
1528811,88158,26,21195
399523,17835,5,27845
2176599,145850,3,29885
970990,51885,6,40490
2873479,57261,24,4853
2883975,97161,8,14715
2584537,181728,2,11925
673808,180986,5,13870
115288,109991,6,32578
1058408,51227,19,40301
845976,74388,1,4367
3209357,57697,45,25146
2875219,36795,4,11563
2611454,73397,2,38273
1559640,24902,16,7353
1069998,9194,1,12935
2497052,152078,9,6104
286842,19262,6,47141
2973255,21347,37,24852
464511,39308,36,30391
1709395,12809,4,6899
518492,68892,12,24852
1071189,74798,12,4962
3041993,27475,4,5373
1203643,75641,1,20808
3250261,60272,1,44765
1080458,87366,2,26128
1616768,43529,44,11115
1397360,95569,9,36929
648634,108396,23,47610
1458587,108366,3,38689
741348,205140,2,24184
1477521,48409,16,41950
1502311,113948,1,31433
2343073,53855,28,34598
3361415,125483,1,18523
2053261,149041,9,34487
2717502,168383,1,16759
1652110,131316,26,45177
